depth_ft,GR_api,RHOB_gcc,NPHI,DT_usft,RT_ohm_m,SP_mv,PHI_true,PERM_mD,SW_true
1724.482988659106,42.86,2.5605,0.0346,61.027,103.6735,-62.47,0.0563,0.006865,0.548
1725.817211474316,39.52,2.5721,0.0713,62.923,131.2888,-34.15,0.0499,0.021705,0.5462
1727.1514342895264,40.07,2.6179,0.0596,59.142,412.2275,-53.57,0.0264,0.001073,0.5959
1728.4856571047364,85.72,2.6124,0.1113,60.717,57.0648,-14.67,0.0692,0.000839,0.6688
1729.8198799199467,47.24,2.3476,0.1905,78.321,26.0282,-48.74,0.1726,2.009363,0.3231
1731.1541027351568,33.34,2.5073,0.0876,67.309,63.3482,-64.63,0.087,0.557471,0.4582
1732.4883255503669,47.72,2.5035,0.0949,68.695,40.6339,-59.82,0.0946,0.193199,0.4626
1733.822548365577,43.92,2.4529,0.1728,72.573,32.8434,-42.75,0.1366,0.356872,0.4331
1735.156771180787,48.41,2.5598,0.0582,63.855,146.1075,-48.62,0.0567,0.018261,0.5007
1736.4909939959973,46.6,2.5889,0.0027,57.84,611.0761,-57.43,0.0228,0.000537,0.5872
1737.8252168112076,46.3,2.4919,0.1326,69.318,34.492,-53.79,0.107,0.990298,0.4757
1739.1594396264177,35.05,2.3496,0.1811,80.208,29.8321,-56.84,0.1817,2.269379,0.3215
1740.4936624416277,87.27,2.611,0.0854,59.768,33.6418,-19.89,0.0787,0.006633,0.6698
1741.8278852568378,47.43,2.4629,0.0838,67.233,39.8203,-47.27,0.0831,0.03162,0.5533
1743.1621080720479,42.44,2.5268,0.094,67.339,57.4562,-72.51,0.0837,0.043996,0.5011
1744.4963308872582,52.36,2.6424,0.0493,57.257,786.7803,-44.2,0.02,0.000369,0.5923
1745.8305537024683,50.0,2.595,0.0348,60.148,262.0516,-54.63,0.0289,0.001024,0.6965
1747.1647765176785,150.38,2.5987,0.0953,61.82,29.4722,-0.0,0.0825,0.012628,0.8129
1748.4989993328886,111.15,2.7559,0.0139,53.116,258.4536,-0.0,0.02,0.0001,0.8809
1749.8332221480987,37.62,2.5799,0.0102,62.16,176.5562,-78.85,0.0448,0.009104,0.5
1751.1674449633088,41.04,2.5051,0.0715,64.67,72.8366,-59.69,0.0755,0.08036,0.4566
1752.501667778519,31.97,2.41,0.1503,73.742,47.0999,-46.02,0.1426,2.15071,0.3086
1753.8358905937291,124.91,2.709,0.0307,53.983,74.2807,-0.0,0.0342,0.000128,0.8884
1755.1701134089394,89.42,2.6046,0.0407,60.215,51.2423,-10.55,0.0663,0.008336,0.6778
1756.5043362241495,48.3,2.4718,0.1282,68.191,51.1269,-43.47,0.1024,0.077616,0.4467
1757.8385590393596,53.69,2.5501,0.0528,65.947,43.2694,-38.88,0.0791,0.037663,0.5883
1759.1727818545696,34.54,2.5761,0.0258,60.426,352.6139,-41.3,0.0366,0.007476,0.4318
1760.5070046697797,49.47,2.6655,0.0228,57.433,614.7124,-45.3,0.02,0.0001,0.5741
1761.84122748499,43.49,2.4699,0.0775,67.402,51.6854,-44.43,0.0902,0.096277,0.4826
1763.1754503002003,25.5,2.6416,0.0406,58.558,1333.9683,-55.76,0.02,0.0001,0.4378
1764.5096731154104,64.44,2.6696,0.0202,55.406,101.9557,-35.92,0.047,0.002141,0.6593
1765.8438959306204,32.87,2.5763,0.0344,63.363,204.9351,-30.89,0.0476,0.016329,0.5495
1767.1781187458305,134.68,2.7086,0.0121,53.515,254.2433,-0.0,0.026,0.0001,0.772
1768.5123415610406,17.16,2.5383,0.0722,66.391,57.9485,-50.86,0.089,0.083428,0.4752
1769.8465643762509,34.26,2.5115,0.0945,68.551,69.061,-63.39,0.0865,0.163871,0.4736
1771.180787191461,41.95,2.4263,0.1491,73.642,30.7611,-45.22,0.1373,0.39461,0.4017
1772.5150100066712,100.68,2.6776,0.0066,50.961,348.6958,-10.13,0.02,0.0001,0.8033
1773.8492328218813,53.46,2.3326,0.1953,82.387,9.6372,-43.62,0.2061,9.910198,0.4506
1775.1834556370914,51.82,2.571,0.0072,57.993,577.7289,-53.94,0.02,0.000189,0.6407
1776.5176784523014,44.79,2.6007,0.0234,58.782,735.9801,-31.03,0.0201,0.000132,0.5774
1777.8519012675117,35.27,2.5469,0.0582,61.894,237.4942,-73.37,0.0495,0.041707,0.4293
1779.1861240827218,30.59,2.5392,0.0545,65.196,126.6132,-51.5,0.0587,0.080323,0.5023
1780.520346897932,43.89,2.5902,0.1014,62.334,143.7298,-36.51,0.0502,0.003098,0.5314
1781.8545697131422,45.34,2.5392,0.0462,61.616,461.659,-50.52,0.0361,0.003345,0.4697
1783.1887925283522,43.67,2.5638,0.0342,59.273,832.1797,-47.27,0.02,0.000305,0.5512
1784.5230153435623,39.06,2.4869,0.1339,71.115,68.9305,-47.08,0.1162,0.661501,0.3815
1785.8572381587724,44.67,2.6217,0.0488,62.609,246.944,-33.14,0.0412,0.004116,0.5055
1787.1914609739827,83.27,2.6305,0.0793,61.622,33.8158,-23.13,0.0757,0.011916,0.7103
1788.525683789193,107.94,2.6257,0.0976,61.813,25.6445,-1.66,0.073,0.008448,0.7779
1789.859906604403,96.21,2.7182,0.0505,54.506,136.8845,-6.43,0.0319,0.000393,0.8261
1791.194129419613,38.55,2.3838,0.1612,73.959,23.9547,-54.57,0.1384,0.329626,0.4185
1792.5283522348232,94.0,2.7123,0.0168,54.252,488.0931,-17.85,0.02,0.0001,0.746
1793.8625750500332,34.47,2.5284,0.0741,64.873,78.0417,-59.23,0.0656,0.022251,0.5093
1795.1967978652435,44.81,2.4915,0.1061,67.943,64.6912,-55.38,0.0954,0.119168,0.4378
1796.5310206804536,45.36,2.4825,0.0865,70.392,41.4305,-35.23,0.1048,0.159107,0.5004
1797.865243495664,82.84,2.4935,0.1247,70.628,12.1614,-30.59,0.1578,0.05523,0.5557
1799.199466310874,39.03,2.5642,0.0765,59.6,158.489,-48.86,0.0455,0.002416,0.5524
1800.533689126084,32.59,2.4995,0.0948,66.23,52.7542,-58.36,0.0983,0.289724,0.468
1801.867911941294,27.87,2.5159,0.1015,64.163,133.3259,-44.68,0.0663,0.104287,0.3976
1803.2021347565042,41.37,2.5388,0.0699,62.294,107.3312,-47.67,0.0554,0.010893,0.5101
1804.5363575717145,63.65,2.4366,0.1115,72.627,12.9335,-35.63,0.1268,0.327213,0.639
1805.8705803869248,32.66,2.2904,0.1687,82.021,34.9892,-61.12,0.1998,4.672088,0.2594
1807.2048032021348,42.93,2.4461,0.1183,73.288,25.735,-59.76,0.1335,0.766359,0.4183
1808.539026017345,85.21,2.6705,0.0567,56.295,65.3799,-22.44,0.0552,0.000582,0.699
1809.873248832555,84.08,2.6645,0.0611,57.332,79.0193,-19.59,0.0517,0.001264,0.6864
1811.207471647765,39.35,2.5137,0.0711,63.791,110.5052,-36.37,0.0683,0.139008,0.4456
1812.5416944629753,59.85,2.4467,0.1336,72.824,31.0963,-39.35,0.1187,0.100682,0.4984
1813.8759172781854,106.0,2.6972,0.0602,55.46,62.2287,-1.63,0.0487,0.000774,0.8269
1815.2101400933957,37.78,2.5537,0.0613,61.137,170.7984,-58.03,0.043,0.016694,0.5163
1816.5443629086058,87.22,2.6817,0.0417,54.922,254.0074,-20.85,0.027,0.000279,0.6676
1817.8785857238158,104.85,2.6266,0.0737,57.832,53.0644,-4.6,0.0647,0.001853,0.7525
1819.212808539026,39.34,2.4903,0.09,69.64,30.0048,-21.1,0.111,0.257759,0.4787
1820.5470313542362,48.56,2.5885,0.0685,58.465,423.0931,-49.08,0.0242,0.00074,0.6194
1821.8812541694463,35.56,2.5544,0.0821,65.77,122.219,-47.16,0.0719,0.082034,0.4503
1823.2154769846566,41.57,2.5824,0.0413,59.156,221.1774,-61.64,0.0402,0.010365,0.5437
1824.5496997998666,32.19,2.4304,0.1417,71.774,45.5925,-41.09,0.1312,0.99389,0.3287
1825.8839226150767,39.44,2.4505,0.0766,71.549,57.3238,-51.98,0.111,0.550957,0.3464
1827.2181454302868,77.06,2.6025,0.0902,61.718,39.6122,-24.21,0.0844,0.004638,0.6024
1828.5523682454968,50.21,2.5757,0.0086,63.779,116.6918,-35.61,0.0623,0.055999,0.5031
1829.8865910607071,30.71,2.4699,0.1111,72.453,57.3002,-42.75,0.1084,0.778439,0.3681
1831.2208138759174,38.5,2.4494,0.1578,74.081,27.6569,-32.34,0.1401,0.472024,0.4348
1832.5550366911275,122.15,2.5988,0.1037,62.744,24.3706,-0.0,0.0846,0.004643,0.7809
1833.8892595063376,82.17,2.6706,0.0,57.107,164.7968,-24.16,0.0363,0.000323,0.727
1835.2234823215476,39.75,2.4749,0.1001,67.229,60.9433,-70.17,0.0886,0.142285,0.4124
1836.5577051367577,96.1,2.5635,0.1549,65.467,13.4718,-10.05,0.1231,0.029516,0.626
1837.891927951968,37.51,2.4369,0.1324,74.699,28.0208,-31.66,0.1486,0.611794,0.3927
1839.226150767178,38.52,2.515,0.1041,68.897,40.2061,-44.15,0.095,0.114516,0.4812
1840.5603735823884,105.71,2.729,0.0053,52.233,408.8974,-3.0,0.02,0.0001,0.7762
1841.8945963975984,53.13,2.6176,0.0195,60.036,354.5947,-43.42,0.0272,0.000186,0.6374
1843.2288192128085,56.19,2.4656,0.0986,71.074,25.832,-41.36,0.1028,0.086725,0.6113
1844.5630420280186,140.64,2.6626,0.0284,58.155,35.369,-0.0,0.0538,0.000711,0.8779
1845.8972648432286,38.11,2.5474,0.0662,63.235,122.1465,-48.47,0.0587,0.030517,0.5252
1847.231487658439,50.21,2.6721,0.0565,56.542,150.023,-34.54,0.0531,0.006001,0.5168
1848.5657104736492,69.79,2.5308,0.1024,64.943,42.2324,-42.74,0.0752,0.005148,0.5587
1849.8999332888593,44.66,2.5598,0.0657,62.842,125.798,-54.62,0.0514,0.004561,0.5141
1851.2341561040694,30.93,2.5857,0.0409,57.708,432.089,-52.25,0.0313,0.006605,0.481
1852.5683789192794,34.66,2.6166,0.0108,58.878,489.0637,-47.21,0.0221,0.000458,0.603
1853.9026017344895,51.37,2.4877,0.0973,72.409,39.4116,-43.88,0.1171,0.064819,0.4885
1855.2368245496998,76.76,2.6853,0.0507,53.217,446.7045,-23.47,0.02,0.0001,0.7743
1856.57104736491,88.62,2.6526,0.0555,55.434,62.8178,-18.28,0.0479,0.001295,0.7472
1857.9052701801202,31.73,2.5869,0.0284,60.24,339.6217,-61.3,0.0382,0.008548,0.4248
1859.2394929953302,20.09,2.4826,0.1204,68.49,49.8805,-41.71,0.096,0.922381,0.4282
1860.5737158105403,47.96,2.5523,0.042,63.332,128.4399,-37.04,0.0539,0.0551,0.5433
1861.9079386257504,30.86,2.4964,0.0966,65.601,90.6559,-56.58,0.0755,0.167222,0.4739
1863.2421614409607,36.52,2.5742,0.0374,65.893,148.2149,-51.21,0.067,0.092264,0.419
1864.5763842561707,76.37,2.7069,0.0315,52.498,597.2985,-25.24,0.02,0.000129,0.6394
1865.910607071381,117.24,2.6974,0.0348,51.306,343.2899,-0.0,0.02,0.0001,0.8444
1867.244829886591,51.4,2.5578,0.0311,60.714,116.3287,-48.35,0.0456,0.007903,0.5919
1868.5790527018012,60.78,2.4964,0.0489,66.821,81.7879,-32.55,0.0808,0.026072,0.5153
1869.9132755170112,42.9,2.4474,0.1451,71.64,40.0042,-49.64,0.1113,0.211366,0.481
1871.2474983322213,40.75,2.5661,0.0413,61.136,226.3615,-62.1,0.0377,0.008676,0.4967
1872.5817211474316,53.82,2.5421,0.0778,64.536,41.245,-23.82,0.0763,0.027238,0.5584
1873.915943962642,125.44,2.6956,0.0559,55.837,140.2528,-0.0,0.038,0.000432,0.8005
1875.250166777852,107.52,2.6933,0.0661,56.696,106.0734,-1.6,0.0399,0.000237,0.8494
1876.584389593062,41.19,2.4626,0.1143,70.77,46.2214,-36.47,0.1044,0.285155,0.4415
1877.918612408272,21.7,2.5088,0.0941,66.003,45.3334,-66.82,0.082,0.27994,0.5105
1879.2528352234822,44.98,2.5155,0.0775,64.85,60.5696,-71.54,0.0847,0.071037,0.5047
1880.5870580386925,52.11,2.6148,0.0314,60.395,210.0813,-48.21,0.0389,0.007122,0.5852
1881.9212808539025,35.4,2.5604,0.0098,60.611,363.1401,-53.41,0.0358,0.003583,0.53
1883.2555036691128,103.37,2.6891,0.0519,55.313,144.9914,-5.56,0.0367,0.000104,0.7488
1884.589726484323,82.32,2.704,0.0004,55.178,149.0978,-17.05,0.0323,0.000282,0.7785
1885.923949299533,108.31,2.7322,0.0335,53.694,431.4621,-1.03,0.02,0.0001,0.8463
1887.258172114743,26.99,2.5323,0.0641,63.447,194.5192,-51.52,0.0639,0.012322,0.3717
1888.5923949299533,19.34,2.485,0.1203,70.141,116.8592,-56.06,0.1119,0.663372,0.3048
1889.9266177451634,81.33,2.6311,0.0862,61.823,45.4344,-12.67,0.0807,0.004425,0.6282
1891.2608405603737,18.72,2.6471,0.0,57.885,1227.8109,-62.03,0.02,0.000194,0.4743
1892.5950633755838,33.88,2.3856,0.1403,72.946,29.236,-67.79,0.1446,1.186912,0.424
1893.9292861907938,44.84,2.4662,0.1513,70.542,20.8203,-65.35,0.1124,0.466966,0.5614
1895.263509006004,116.34,2.7384,0.0512,55.524,157.0421,-0.0,0.0287,0.000127,0.9268
1896.597731821214,59.09,2.4937,0.1704,70.458,26.1335,-33.71,0.1471,0.335072,0.4638
1897.9319546364243,33.68,2.5362,0.085,64.718,184.2345,-65.62,0.06,0.00574,0.3729
1899.2661774516346,27.05,2.5991,0.0119,59.938,210.9413,-43.94,0.0322,0.009018,0.6826
1900.6004002668446,116.4,2.7054,0.0159,54.461,283.1268,-0.0,0.0219,0.0001,0.833
1901.9346230820547,17.83,2.6169,0.0366,60.724,391.5957,-17.23,0.04,0.006791,0.4577
1903.2688458972648,31.3,2.5366,0.1038,66.704,81.7211,-51.84,0.0873,0.246008,0.4557
1904.6030687124749,47.03,2.5003,0.1322,72.078,30.1442,-41.86,0.1165,0.124557,0.4492
1905.9372915276851,26.62,2.4132,0.1134,73.41,42.8523,-72.2,0.1343,0.453978,0.3324
1907.2715143428952,29.13,2.5127,0.0819,68.44,155.6562,-66.96,0.0907,0.258487,0.2755
1908.6057371581055,33.45,2.5794,0.071,61.252,189.1806,-59.04,0.0505,0.036941,0.396
1909.9399599733156,35.24,2.5813,0.0,58.649,738.3923,-56.41,0.0217,0.000145,0.5205
1911.2741827885256,113.68,2.7342,0.0165,51.743,289.221,-0.0,0.02,0.0001,0.975
1912.6084056037357,34.09,2.4555,0.0802,69.903,56.7637,-70.07,0.1143,0.183791,0.386
1913.9426284189458,41.98,2.5747,0.0424,60.793,116.9223,-49.44,0.0474,0.010761,0.5918
1915.276851234156,40.94,2.4962,0.0614,66.382,65.0309,-32.49,0.0754,0.02222,0.5441
1916.6110740493664,80.91,2.716,0.0407,54.711,251.3871,-20.29,0.0301,0.000169,0.6589
1917.9452968645764,35.93,2.5002,0.0395,67.837,69.1218,-55.28,0.0842,0.246226,0.4571
1919.2795196797865,47.67,2.627,0.0179,57.754,723.9844,-59.38,0.02,0.000426,0.5283
1920.6137424949966,45.52,2.5622,0.0,59.629,281.2879,-67.19,0.0402,0.003423,0.4791
1921.9479653102067,37.37,2.4189,0.1082,71.542,40.6351,-41.14,0.1226,1.17076,0.4284
1923.282188125417,53.9,2.5026,0.0426,63.341,87.4601,-57.71,0.0605,0.01172,0.6173
1924.616410940627,43.28,2.4576,0.0854,70.46,66.2721,-64.01,0.1167,0.135359,0.381
1925.9506337558373,34.92,2.5617,0.0438,61.974,259.2803,-50.3,0.0461,0.006579,0.4444
1927.2848565710474,46.83,2.4198,0.1351,74.619,30.1004,-36.55,0.1328,0.254882,0.3993
1928.6190793862575,48.84,2.5053,0.0955,68.533,47.7625,-40.15,0.0896,0.064636,0.5331
1929.9533022014675,30.68,2.4832,0.1254,67.2,101.3544,-70.86,0.0932,0.22422,0.345
1931.2875250166778,40.66,2.3156,0.2001,80.27,26.2244,-63.8,0.1895,0.897147,0.3183
1932.621747831888,39.0,2.4545,0.1498,74.589,39.7963,-58.9,0.1261,0.427585,0.4091
1933.9559706470982,98.73,2.658,0.0347,56.662,76.1412,-7.98,0.0493,0.000528,0.7177
1935.2901934623083,119.89,2.6491,0.0619,57.503,51.7729,-0.0,0.0534,0.006347,0.8247
1936.6244162775183,85.58,2.6827,0.0639,54.568,170.8335,-9.7,0.0321,0.000127,0.8303
1937.9586390927284,44.21,2.528,0.0758,66.961,80.7145,-52.85,0.0782,0.06348,0.4577
1939.2928619079385,60.54,2.5612,0.0797,65.487,49.6456,-23.27,0.0756,0.015889,0.5883
1940.6270847231488,28.03,2.5391,0.0646,64.809,76.7442,-49.22,0.0736,0.113012,0.4749
1941.961307538359,48.72,2.5407,0.08,64.588,83.8985,-39.9,0.068,0.005457,0.483
1943.2955303535691,50.36,2.4874,0.0867,70.665,28.1853,-29.05,0.114,0.43687,0.501
1944.6297531687792,36.26,2.6082,0.0248,57.247,1209.7063,-56.92,0.02,0.000431,0.4634
1945.9639759839893,51.01,2.4298,0.1075,71.687,33.1276,-50.73,0.108,0.267273,0.4811
1947.2981987991993,36.84,2.5725,0.039,60.786,221.1373,-62.95,0.0477,0.008036,0.4565
1948.6324216144096,43.99,2.6097,0.031,60.513,214.8797,-54.92,0.0361,0.005782,0.6149
1949.9666444296197,48.33,2.428,0.1518,75.925,25.3256,-44.73,0.1398,0.923341,0.4559
1951.30086724483,36.18,2.373,0.2039,77.589,24.198,-45.71,0.1722,3.870162,0.4151
1952.63509006004,39.04,2.3707,0.131,79.246,23.7621,-65.37,0.1778,1.232545,0.3509
1953.9693128752501,49.22,2.4572,0.1166,73.076,38.0331,-46.89,0.1228,0.753799,0.4079
1955.3035356904602,36.21,2.4656,0.123,71.327,53.6335,-34.31,0.1161,0.294903,0.3619
1956.6377585056705,23.7,2.5236,0.1123,65.159,83.3407,-67.55,0.0851,0.228928,0.4115
1957.9719813208806,27.31,2.4126,0.1539,74.174,40.0131,-58.47,0.135,2.922452,0.4088
1959.3062041360909,54.9,2.4417,0.1206,74.199,30.7156,-54.14,0.1234,0.385743,0.4616
1960.640426951301,113.6,2.7078,0.0298,52.929,396.1319,-0.0,0.02,0.0001,0.8353
1961.974649766511,48.47,2.6223,0.0,60.369,364.7002,-60.61,0.0289,0.001827,0.6919
1963.308872581721,36.23,2.566,0.0381,61.242,115.4737,-65.08,0.058,0.055497,0.5237
1964.6430953969311,18.6,2.4638,0.099,74.564,36.5996,-44.72,0.1325,3.475915,0.3694
1965.9773182121414,33.99,2.5805,0.0565,59.349,192.9814,-80.27,0.0449,0.006254,0.5095
1967.3115410273517,105.97,2.612,0.0675,59.776,30.891,-3.92,0.0732,0.002186,0.7943
1968.6457638425618,83.62,2.7355,0.0078,52.019,313.2605,-13.79,0.02,0.000148,0.8917
1969.9799866577719,50.09,2.4445,0.133,71.167,32.6194,-69.44,0.12,0.325018,0.476
1971.314209472982,39.08,2.4042,0.1107,70.702,28.1921,-42.1,0.1187,1.881954,0.5015
1972.648432288192,24.52,2.4472,0.0983,71.166,67.8071,-74.47,0.1162,0.554158,0.3549
1973.9826551034023,35.34,2.6071,0.0117,59.266,354.2668,-77.43,0.025,0.000648,0.6287
1975.3168779186124,105.18,2.7098,0.0228,55.537,164.8099,-3.45,0.0296,0.0001,0.8459
1976.6511007338227,40.49,2.5743,0.063,62.193,108.3369,-75.62,0.047,0.009595,0.5942
1977.9853235490327,34.91,2.618,0.0189,57.932,597.0258,-63.15,0.0232,0.003566,0.5891
1979.3195463642428,37.73,2.6075,0.0246,62.417,168.9122,-54.77,0.0478,0.022968,0.474
1980.6537691794529,50.18,2.598,0.0096,57.907,662.1233,-53.38,0.02,0.000287,0.6204
1981.987991994663,43.23,2.3381,0.1618,78.124,23.8951,-40.56,0.1811,0.490946,0.3616
1983.3222148098732,28.17,2.586,0.0551,60.629,519.1604,-66.62,0.0376,0.015545,0.4225
1984.6564376250835,27.1,2.585,0.0447,62.937,234.973,-32.12,0.0432,0.021417,0.5097
1985.9906604402936,45.24,2.4723,0.1174,70.046,39.7246,-71.11,0.1045,1.038849,0.4256
1987.3248832555037,48.37,2.5421,0.0523,65.943,40.7194,-73.37,0.0753,0.067174,0.6092
1988.6591060707137,52.57,2.4486,0.1489,70.227,36.0542,-60.17,0.1195,1.309471,0.4977
1989.9933288859238,43.49,2.4906,0.0675,67.987,52.5597,-46.75,0.0909,0.066759,0.4457
1991.327551701134,44.54,2.568,0.0745,63.108,119.9699,-44.81,0.0647,0.016009,0.4196
1992.6617745163442,43.06,2.4042,0.1272,71.616,65.4022,-47.12,0.1251,0.167938,0.307
1993.9959973315545,37.14,2.4169,0.1701,77.814,32.5734,-71.95,0.1686,2.94901,0.3544
1995.3302201467645,28.02,2.5619,0.0276,63.377,198.2329,-40.06,0.0581,0.053732,0.3535
1996.6644429619746,100.17,2.7104,0.0027,52.464,474.8647,-7.85,0.02,0.0001,0.7521
1997.9986657771847,106.03,2.6154,0.0389,58.43,34.1043,-1.64,0.058,0.003137,0.8896
1999.332888592395,51.59,2.4696,0.1347,75.183,21.2785,-55.45,0.1235,0.269862,0.5229
2000.667111407605,36.47,2.574,0.0268,59.886,285.8375,-69.16,0.0367,0.003127,0.4767
2002.0013342228153,91.59,2.6332,0.0792,57.452,46.2353,-9.57,0.0645,0.002321,0.7294
2003.3355570380254,78.26,2.7377,0.0,52.156,504.4084,-25.88,0.02,0.0001,0.6768
2004.6697798532355,38.84,2.5248,0.0758,67.335,53.5059,-51.18,0.1016,0.230836,0.4528
2006.0040026684455,29.09,2.53,0.0409,65.206,94.3265,-47.67,0.0663,0.034088,0.4555
2007.3382254836556,129.76,2.604,0.092,62.047,21.8869,-0.0,0.0889,0.009097,0.7152
2008.672448298866,129.37,2.7522,0.0367,53.366,277.6393,-0.0,0.0214,0.0001,0.8352
2010.0066711140762,34.5,2.5167,0.061,66.222,64.7385,-46.35,0.0805,0.128628,0.4763
2011.3408939292863,43.69,2.5399,0.0754,64.297,108.2563,-58.22,0.0652,0.107348,0.4758
2012.6751167444963,58.97,2.7572,0.008,52.386,579.5446,-56.38,0.0219,0.000266,0.5538
2014.0093395597064,46.17,2.4449,0.1142,72.374,35.4312,-45.22,0.1301,0.19073,0.5061
2015.3435623749165,120.85,2.7122,0.019,52.042,280.5637,-0.0,0.021,0.0001,0.9522
2016.6777851901268,42.79,2.3606,0.2038,79.53,14.8629,-45.61,0.1814,1.074691,0.3669
2018.0120080053368,32.63,2.4868,0.0994,69.604,57.6478,-54.79,0.1178,0.544716,0.3719
2019.3462308205471,54.52,2.598,0.0426,59.575,368.0754,-53.79,0.0281,0.001073,0.6201
2020.6804536357572,35.88,2.3449,0.1827,78.586,38.4452,-60.16,0.1728,1.786582,0.2942
2022.0146764509673,81.28,2.6518,0.0183,57.698,109.5782,-17.65,0.0509,0.003341,0.6549
2023.3488992661773,126.58,2.6791,0.0344,57.802,57.5617,-0.0,0.0483,0.000986,0.8651
2024.6831220813876,47.93,2.4213,0.1204,75.173,32.7197,-63.77,0.1451,0.360875,0.3545
2026.0173448965977,56.28,2.5295,0.0908,67.799,38.7886,-45.83,0.0918,0.017648,0.5441
2027.3515677118078,33.26,2.5676,0.0499,66.861,141.2214,-65.6,0.0705,0.114219,0.4449
2028.685790527018,50.06,2.5391,0.0516,63.429,80.6962,-11.59,0.0591,0.015082,0.5963
2030.0200133422281,82.87,2.6595,0.065,57.372,84.4295,-18.31,0.0537,0.002433,0.7052
2031.3542361574382,44.53,2.5048,0.0834,66.547,140.4475,-57.62,0.072,0.012146,0.365
2032.6884589726485,38.15,2.5202,0.0407,63.966,88.8042,-59.03,0.0651,0.016606,0.5518
2034.0226817878586,43.13,2.5929,0.0294,58.759,875.8395,-50.87,0.02,0.000155,0.5935
2035.3569046030686,28.37,2.428,0.1609,73.45,34.5733,-27.65,0.1353,0.679315,0.3739
2036.691127418279,46.7,2.6211,0.019,57.849,1028.3978,-42.14,0.02,0.000546,0.4917
2038.025350233489,31.86,2.3017,0.1962,82.365,44.2198,-62.49,0.2037,20.392585,0.2145
2039.359573048699,106.66,2.6961,0.0,54.56,216.8494,-2.68,0.0215,0.0001,0.8907
2040.6937958639094,41.19,2.3292,0.1987,82.358,25.458,-42.81,0.1865,4.293242,0.3467
2042.0280186791194,38.2,2.4247,0.1402,71.492,33.9448,-59.14,0.1296,0.480202,0.4389
2043.3622414943295,98.01,2.6781,0.0143,54.404,83.5446,-5.96,0.042,0.000679,0.8222
2044.6964643095396,52.78,2.5534,0.0452,63.223,158.2138,-54.03,0.0459,0.011696,0.5377
2046.0306871247499,56.09,2.6095,0.021,57.46,382.4074,-61.24,0.0226,0.000307,0.645
2047.36490993996,77.12,2.7085,0.0404,53.948,478.6736,-32.56,0.02,0.0001,0.7243
2048.69913275517,131.68,2.6692,0.0363,56.087,51.9717,-0.0,0.0502,0.000962,0.8712
2050.03335557038,42.1,2.3954,0.1411,73.167,39.944,-40.39,0.1427,0.153521,0.3772
2051.3675783855906,40.01,2.4648,0.0795,69.929,55.4193,-53.54,0.1082,0.103042,0.373
2052.7018012008,60.14,2.5592,0.0382,63.661,75.7812,-38.03,0.0587,0.024037,0.5928
2054.0360240160107,56.61,2.5143,0.1077,68.88,36.095,-38.14,0.0982,0.026824,0.557
2055.370246831221,57.35,2.56,0.0757,60.721,209.7485,-44.03,0.0336,0.000751,0.5842
2056.704469646431,36.33,2.5745,0.0381,62.995,193.328,-44.97,0.0499,0.007089,0.4576
2058.0386924616414,50.2,2.5227,0.0659,65.487,51.8814,-35.68,0.0733,0.070845,0.573
2059.372915276851,85.06,2.5985,0.0962,61.44,25.4905,-23.89,0.0853,0.027908,0.7634
2060.7071380920615,104.37,2.654,0.0255,57.441,64.9555,-3.35,0.0485,0.000431,0.7948
2062.0413609072716,36.72,2.4136,0.1635,74.797,26.997,-30.07,0.1441,0.381779,0.3905
2063.3755837224817,38.56,2.6209,0.0493,60.893,233.3315,-61.86,0.0394,0.014189,0.5059
2064.7098065376917,30.86,2.426,0.1577,72.719,29.1465,-55.32,0.1363,1.022648,0.3389
2066.044029352902,105.17,2.629,0.0472,57.777,45.3665,-3.08,0.0651,0.001113,0.6943
2067.3782521681123,40.42,2.6216,0.0201,59.14,673.7565,-45.73,0.02,0.0001,0.5176
2068.712474983322,29.8,2.4786,0.0788,66.684,84.9571,-56.46,0.096,0.09732,0.3893
2070.0466977985325,28.72,2.5061,0.0693,66.512,96.6664,-55.81,0.0777,0.059381,0.4199
2071.3809206137425,42.63,2.6247,0.0248,60.554,178.2356,-40.86,0.0357,0.001792,0.5928
2072.7151434289526,37.58,2.6162,0.0309,57.473,1395.091,-67.13,0.02,0.000286,0.4384
2074.0493662441627,74.94,2.662,0.0467,55.944,127.4115,-19.73,0.0455,0.001252,0.6122
2075.3835890593728,35.25,2.5383,0.036,62.781,78.4918,-57.47,0.0698,0.017751,0.4872
2076.7178118745833,46.59,2.5597,0.0694,65.282,58.4038,-37.4,0.0717,0.18806,0.5382
2078.052034689793,52.5,2.6336,0.0,57.713,603.6808,-51.18,0.02,0.000239,0.6552
2079.3862575050034,129.62,2.7184,0.0292,54.525,346.1675,-0.0,0.02,0.0001,0.8804
2080.7204803202135,87.15,2.5983,0.0504,61.569,32.3093,-10.6,0.0872,0.013587,0.6175
2082.0547031354236,43.6,2.3984,0.1422,73.13,37.0743,-57.95,0.1422,0.840793,0.3619
2083.388925950634,44.68,2.5757,0.0297,61.236,164.547,-26.17,0.0516,0.010415,0.4872
2084.7231487658437,28.34,2.5228,0.0747,63.488,81.3519,-18.79,0.0713,0.072402,0.4497
2086.057371581054,51.78,2.4793,0.0587,67.274,41.9908,-51.14,0.0945,0.099446,0.4999
